x,y,color,marker
0.41984390716770514,0.978550359968394,red,^
-0.5692386239920946,0.5474754998491338,red,^
0.9142466934798965,0.6360863803875483,red,^
0.2290907000709581,1.447574604678029,red,^
-0.7661976742126142,1.798102130750119,red,^
0.6088809866270437,0.951768877987968,red,^
-0.44568087658270494,1.9400556937919065,red,^
-0.1666203912760731,1.891931120441424,red,^
0.7337740047219599,0.23497128782284338,red,^
-0.6481697402947002,1.0105386694150345,red,^
0.3095307951599131,1.887877323920436,red,^
0.8565547688829485,1.339415705875843,red,^
-0.6557090854789056,0.8032987369145477,red,^
0.39612359473268133,0.9378419009502168,red,^
0.7659163206412445,1.5150528738194586,red,^
-0.35527727071904436,0.6840307190408015,red,^
-0.8533611061504749,1.3710917648818415,red,^
0.6001822609745986,1.2646502505133466,red,^
0.17301338989966486,0.5625237929325693,red,^
-0.19130520792858685,0.8001592176638854,red,^
0.15563060938463202,0.02388959174038363,red,^
-0.2274271007361477,0.2724890774550899,red,^
-0.897114952130396,1.992127723889587,red,^
0.6372545284201891,1.5526869949331206,red,^
-0.19118530729699756,0.5300584303872133,red,^
-0.7939456879556386,1.1162570513607526,red,^
-0.8759378685982309,0.428271017604565,red,^
-0.9385114379158548,1.5824997950017392,red,^
0.1689028433119497,0.44326897270421917,red,^
-0.060924802153742075,0.6654238682743634,red,^
0.14713565342886015,1.8064558949602547,red,^
0.2923446599523414,1.4885016498450265,red,^
0.9597347572678976,1.4689074715928703,red,^
-0.29116567060190546,0.5628336732930062,red,^
0.43254597921480076,0.5143631254391374,red,^
0.5418617709014917,1.2027287738726542,red,^
0.1833938021464272,1.7095289838233796,red,^
-0.7742124993679671,0.827315504978462,red,^
-0.8713019637337043,1.3575685224711975,red,^
0.8753462213548884,1.1266952029103836,red,^
0.5791157953951949,0.3572953755597059,red,^
-0.38290851530075365,0.14039022213512387,red,^
0.9837476200954589,0.5472962721647636,red,^
-0.759686416306339,0.7736460423469942,red,^
0.2442949446116125,0.6673598392422233,red,^
-0.036427253898968726,1.099264128976015,red,^
0.9926806177422427,1.4465992570467503,red,^
-0.32168783218592,1.0270401992150817,red,^
-0.5860642471072472,0.27081985004477493,red,^
0.8135089005184084,0.22237683985273682,red,^
-0.06786849548415819,1.5788168920688157,red,^
0.4589660366913295,0.8808378182165209,red,^
0.9762384753630216,1.8365240191459662,red,^
-0.4324624071687737,0.14096993213608577,red,^
-0.9814176478153311,0.5525944936590359,red,^
-0.726969104402452,1.941302777722391,red,^
-0.8255049718612475,0.6525160225653301,red,^
-0.42583333753722297,1.739432854792919,red,^
-0.6798151647941191,1.402359966430255,red,^
-0.5090478071337832,0.7342105236917431,red,^
0.7756676679977017,1.366278887206409,red,^
0.5957043535348112,0.2417732433553983,red,^
0.8309491592769158,1.538278866350412,red,^
0.9221734828697574,0.365173272513857,red,^
0.8091712296992886,0.4223442200831746,red,^
-0.0677629128741184,0.8232524071672518,red,^
-0.1361519914897975,1.8492921522111494,red,^
-0.6768537031467565,1.4148278598804407,red,^
0.1435095534783375,1.946966902157483,red,^
-0.5679474585365112,0.23389425478996761,red,^
-0.020862876072388792,0.9881104316275378,red,^
0.33108396891114444,0.4678327753928664,red,^
-0.035170508627244246,0.2813837461295392,red,^
0.5688909121784387,1.140177018458621,red,^
0.3825314173080294,0.7265691809201456,red,^
-0.21983007882289662,1.3822598900723002,red,^
0.9649417695415743,0.9668493538600684,red,^
0.5726458740986262,0.5712256305554486,red,^
-0.017881968573665308,1.5867755705858781,red,^
0.6977089574418671,1.0776718401078453,red,^
-0.6161318390680852,0.3194981010810929,red,^
0.2764360705798381,0.6563908959381706,red,^
-0.7001994508579741,0.19975317978565044,red,^
-0.00020534421139828396,1.4335056207997348,red,^
-0.02187035250321312,0.515593787020268,red,^
0.0400256587289336,0.38123138040724025,red,^
-0.9403566394692036,0.2131010617956901,red,^
0.10842925613768961,0.6142127524430496,red,^
-0.5884680421505786,1.151971941952406,red,^
-0.9494813627161438,0.5806662900980082,red,^
-0.3227109968573969,0.08408885661891152,red,^
0.5166244425995943,1.4841430553712975,red,^
-0.10433225443864469,0.4910631223573261,red,^
-0.8846064154786983,1.7915532632718452,red,^
0.18375615591266992,1.2646933537256408,red,^
-0.7806823523718922,1.2519392810178764,red,^
-0.31820564697847487,0.9452939820870618,red,^
0.9395219424632149,1.9934279555712668,red,^
0.29803876789247274,1.758891088004853,red,^
-0.6867701338445971,1.405259906617193,red,^
-0.7726119353594583,1.6611117288298372,red,^
0.08564196667835033,0.0637221846874374,red,^
0.5342179068171111,0.6771838578847913,red,^
-0.6733632074756921,0.23155570772784162,red,^
0.6024297661352038,0.3584502720972389,red,^
0.716411087554262,0.5685897396263007,red,^
-0.3461134821690466,1.621498962739949,red,^
0.8259172002492718,0.5695457451479466,red,^
0.9185267043426457,1.8734754438545211,red,^
0.513308045754437,1.5844849689344271,red,^
-0.8822610865302376,0.5175873155954107,red,^
0.8136468810053616,0.4880672272870872,red,^
0.17688898901850658,1.5221367611341208,red,^
0.0979886279707507,1.6739415057394704,red,^
0.8344806446400221,0.5096193125605355,red,^
0.8326756276192981,1.2930649674313763,red,^
0.013939916373038708,1.6025084003271968,red,^
0.7976826843677003,0.26650017836521966,red,^
-0.8531697045590263,1.0686998834233559,red,^
0.4841947549739489,1.400420901159396,red,^
0.2019099288873507,0.19052716703218553,red,^
-0.839414819500278,1.1026396555052647,red,^
0.6018998625812864,1.1894845413144317,red,^
0.7135403147582731,0.612060929858903,red,^
0.87080985021158,1.586412678674919,red,^
-0.3681562528900644,1.2133902324967654,red,^
-0.9282552837828568,1.4473044000904995,red,^
-0.9719110528697994,0.5139049263906197,red,^
0.9313502343000746,1.2987866576661031,red,^
0.6164659554480054,1.9279908349358448,red,^
-0.3556137783357678,1.7665486254953802,red,^
0.6362160790369722,1.6740634111617065,red,^
0.9652640806058899,1.802451692450676,red,^
-0.793679508539537,1.1997815566772898,red,^
0.684922922788634,0.05519949959645687,red,^
-0.16897834208269913,0.6242326409593895,red,^
0.8071725793800804,0.30074890194640536,red,^
-0.7664046555725288,0.5925980381786327,red,^
0.42812796615243465,0.5286794020568348,red,^
0.6433150858801882,1.127768192488127,red,^
-0.6603465350136304,1.1758959380211045,red,^
0.6146718664482689,0.04953407832550982,red,^
-0.7795933718676482,1.5587598583094024,red,^
0.8189288348656523,1.1962707348446189,red,^
-0.16760467876787533,0.8661410810590231,red,^
-0.1894713177511722,1.4596777289478946,red,^
0.7816442305895288,1.159755029102117,red,^
-0.23869038922278296,1.599862629191261,red,^
0.40748799303671346,1.9968684209332919,red,^
-0.5275356815843826,1.908819835690655,red,^
0.5961061444817672,1.0159537018127571,red,^
-0.22800255527708013,1.0367135188000722,red,^
0.10201631547771473,1.4093703816980263,red,^
0.1738320544047951,1.5224972497274902,red,^
-0.5552627083996908,0.002107938307369883,red,^
-0.5804506324991989,0.3813377640339668,red,^
-0.7844487596956422,0.0820728942861173,red,^
0.30536098923204835,1.4193411177106374,red,^
0.275451915725333,0.7524269009708517,red,^
-0.7827799964918087,1.8134234192163108,red,^
-0.22846874487426239,0.199513824274002,red,^
0.7075564438409216,1.2728147300289787,red,^
-0.7009743074116033,1.4204398940149907,red,^
0.6761196439885084,0.24361361899938694,red,^
0.851785080944655,0.578778567545088,red,^
0.34024433857793634,0.4254263213407683,red,^
0.917788436422885,1.6647275632122456,red,^
0.25414514068700256,0.5957789234915807,red,^
-0.9312300326292955,1.6003669563369076,red,^
0.13945397896271405,1.0578856725429826,red,^
0.8051983603248276,0.5855350425025758,red,^
0.8275600491117237,1.4774082878410986,red,^
0.5069302804423335,0.5412105806397096,red,^
0.6801414623303128,1.5179286045031288,red,^
-0.6090458547196111,0.3857677377561093,red,^
-0.5519281188306957,1.988214775049239,red,^
0.23659983947952523,0.9819748722169503,red,^
-0.39951990155180117,0.4387381162961379,red,^
-0.4356008861873515,1.1846809435614474,red,^
0.8239148393117266,0.6543933737719885,red,^
0.5657388539733537,0.7609731035334479,red,^
0.9268379386278727,1.936921730562486,red,^
-0.89373508756677,0.5642002494394234,red,^
0.015062558725845498,1.7183280147750006,red,^
0.8384260144287736,0.47996167495988606,red,^
-0.22194463127743114,0.7924045060864076,red,^
-0.49235278128550464,0.751939649366024,red,^
0.30204953229980713,1.9844004123561292,red,^
0.3165239428463056,1.4427742268150154,red,^
-0.36064767864277303,1.0199916703547425,red,^
0.4701633470913109,0.5474199073063313,red,^
-0.15373246144775,0.3908893626336709,red,^
-0.9867618915408178,0.2966193383892679,red,^
0.018719556344955812,0.6920757601826018,red,^
0.15826506238030302,1.4923320531244582,red,^
0.64696293345115,0.6203032020438115,red,^
-0.9236915403567842,1.6757522775951337,red,^
-0.14465947996469586,1.7904833839844032,red,^
0.49188412797319137,0.8621555356910402,red,^
0.33653754130942115,1.6811448396011937,red,^
0.4893529557716736,1.0102927112525784,red,^
-0.07207738473124126,1.860402604675517,red,^
-0.6832566767402157,1.6520154512159815,red,^
-0.6856549407532058,1.0156743907025871,red,^
-0.31444193431061906,1.554652588276315,red,^
-0.1604819138330873,1.4443096302117115,red,^
0.10950481672446499,1.4215626033876043,red,^
0.4584653939826313,1.4680136546493352,red,^
0.9916817060383765,0.5976487493815208,red,^
-0.7086194581800986,1.816885853513764,red,^
0.07884025365729586,1.060381929653327,red,^
0.6432070222808219,0.20194991452548328,red,^
0.3223146281568754,0.23239461903766223,red,^
-0.9364197831154888,0.7886333249094262,red,^
-0.8167796197293371,0.10882731980699845,red,^
-0.6555338319276327,1.0055502985158042,red,^
-0.32159781160218115,1.7185173759290453,red,^
0.12797874442837176,0.4313609595073502,red,^
-0.8944461813800364,0.32854845996372295,red,^
0.6338103219027911,1.750545954298667,red,^
-0.30647009108365886,1.038264524304776,red,^
-0.9375667937499492,1.3870470766277145,red,^
0.8770175229919495,0.5839868886735926,red,^
-0.06268873592351931,0.3636670443907144,red,^
0.6180672392492932,1.7036952293286272,red,^
0.23016510045999095,0.21374733302730697,red,^
-0.3338835355287484,0.4995574645784868,red,^
-0.40455053966714694,0.0577039623317781,red,^
-0.4667013253232828,0.6558198796189225,red,^
-0.429565152288498,0.24542529133709956,red,^
0.7921106674942224,0.08021560440079378,red,^
-0.36271703964420277,1.0635549650895013,red,^
0.03731553975114643,0.35219908686148527,red,^
-0.8714133383929696,0.4379888962518972,red,^
0.11705830883189261,1.148241991285231,red,^
0.8985819155516825,0.2527946784770587,red,^
0.11559035339245272,1.2178733907899852,red,^
0.7874902941890372,1.8520342496369124,red,^
0.6960376942129196,0.4150756570943288,red,^
0.6233633725964018,1.6181757604515887,red,^
-0.020593585726132124,0.7111193186332154,red,^
-0.2573510055720374,1.0308437568170565,red,^
-0.3460163562602099,1.1574132585690868,red,^
-0.5584955343979416,1.9347333970544107,red,^
0.9317523885323218,0.934755139195717,red,^
0.7240041996557587,0.5206702068719087,red,^
0.8120739873859022,1.4392545274302893,red,^
-0.522471095474845,0.11869087052462324,red,^
-0.635690871401003,0.42732788580448267,red,^
0.08135677833105959,1.124437215028797,red,^
-0.029024806091795696,0.1756387062953091,red,^
-0.8648266958881266,0.09311946589785158,red,^
0.44117571554815593,0.22656663120158393,red,^
-0.19570272885872586,1.165498277836037,red,^
0.8788319866835519,1.1903977464503608,red,^
0.38006477137495875,0.26134880638679503,red,^
-0.27609766230925903,0.9966637367860971,red,^
-0.24502427744724042,1.0927566570513876,red,^
-0.6376293711017944,0.020654622885038387,red,^
-0.6455936487826079,1.749680542591452,red,^
0.7538733303934921,1.1331203589215282,red,^
-0.40301306477138477,1.756554894133698,red,^
0.05454253990374114,0.4582462238133196,red,^
0.27054272524877043,0.8232896321690875,red,^
0.477661040512807,0.46926333201584414,red,^
0.7038768311348897,0.08156445010304547,red,^
-0.047770944887096434,1.3198190400437835,red,^
0.24878527782142146,0.010551074561495621,red,^
0.6474787493921763,0.49307954119672504,red,^
0.13928970132816842,0.3925760379929226,red,^
0.27137886950023904,0.9913452262849602,red,^
-0.3462698530802766,1.9575314329343656,red,^
0.020957497477171794,0.09766927975332096,red,^
-0.85146403218577,1.8475262808610249,red,^
0.23348819537173426,1.980233514348422,red,^
0.2092329488300526,1.3532926501549976,red,^
-0.5234641381663423,1.8922540058076942,red,^
-0.3001614308738072,0.9218453044511732,red,^
0.5589502049768365,1.706724986535587,red,^
0.3085020632652189,1.0643104227516893,red,^
-0.8185325101947782,1.5193189109474077,red,^
0.5255053006083961,0.5152499893322573,red,^
-0.7172738153778071,1.4105228018761982,red,^
0.9685046512777555,0.5448995627614421,red,^
0.5167294316461795,1.891332762831893,red,^
0.5960133970400876,1.2116489483026267,red,^
0.8611163820184402,1.4914897467617794,red,^
0.9663168339876502,1.0812612925720466,red,^
-0.4600493103312542,1.9387905168063122,red,^
0.6296453559413284,1.4362953840349995,red,^
0.3810679327975601,0.305935644338551,red,^
-0.1669500272675688,1.4809999775871763,red,^
-0.4937676485752456,1.4979203232589202,red,^
-0.1812765482257772,0.9625282956523089,red,^
0.8606843849715982,1.4042609077803359,red,^
-0.07141730422220594,0.3793176611322222,red,^
-0.4839407211571971,1.32036594684152,red,^
0.7201528782564521,1.958547688724216,red,^
0.9983256923461548,1.5034267803578847,red,^
0.32617770548130953,1.591645281050611,red,^
-0.45835280887423435,0.5521421591916889,red,^
0.8381913182850242,0.545673705559776,red,^
0.7462575155820541,1.6736911466660036,red,^
0.2143330198795128,1.1514125163893765,red,^
-0.5225559264360644,0.5046854034926362,red,^
0.47816277720449385,1.8767260957749943,red,^
-0.015255759446731965,0.02283520572565645,red,^
0.7249822899273375,1.1367019529822753,red,^
-0.054921104423347744,0.777797349497042,red,^
-0.5553819712727872,0.6034569544657988,red,^
-0.1999022192816664,1.2149379646502458,red,^
0.29755811933143517,0.49805769020114266,red,^
-0.6002022819030479,0.9485275951856256,red,^
0.48373192961415823,0.8844250150815851,red,^
-0.25634126550839254,1.435651259670091,red,^
0.9548540440558169,0.2566915553886946,red,^
-0.07664276925226976,1.2995167166529205,red,^
-0.9750319935407128,1.6192664501309588,red,^
0.3114357721571015,0.9638921153365889,red,^
-0.6299723229082932,1.1878133782248896,red,^
0.9182637618221223,1.483051320184481,red,^
-0.5472651275145648,0.5713589110898791,red,^
0.4821839934408383,1.422619626708868,red,^
0.16376211865947266,0.15324234535823877,red,^
0.7910717416125101,1.5663279843445022,red,^
-0.14092027814030827,0.833692626206215,red,^
-0.9473329504781878,0.9819894930514794,red,^
-0.1324899030511415,0.4249746993066008,red,^
-0.054078253626567596,1.0600165630383989,red,^
0.1490213912639926,0.16740239945040924,red,^
0.8737931289340182,1.1206776072282225,red,^
0.3159499919091078,1.2185081454278084,red,^
-0.9002151273883048,0.2864338617460942,red,^
-0.3785622503190871,1.5323217358384853,red,^
0.8532207626707875,0.3357877269749552,red,^
-0.9211871901708744,0.6743375501904263,red,^
-0.9501726925725233,1.8674779554148682,red,^
0.1959063353358279,0.44653698553643073,red,^
0.21685505338389688,0.9631781022461483,red,^
-0.403630420093988,0.435714924155848,red,^
-0.4977024045267211,1.5288749671844248,red,^
0.8378544074969192,1.2263286002658758,red,^
-0.7466985442787015,0.11164321614361206,red,^
-0.054786589074990566,0.055750051026859815,red,^
-0.2675246371557982,1.2969436396235174,red,^
-0.4086184631238805,1.4017053725504538,red,^
0.8534531958474243,0.3646012862138006,red,^
0.9431965735161334,0.34470040771010546,red,^
-0.40149881433369705,0.4662614125209976,red,^
-0.0756065578044558,0.8186745669466775,red,^
0.9612109056813907,0.4826910770719637,red,^
0.4361652071356017,1.2824731398815692,red,^
-0.4303635241923427,1.1776417962486363,red,^
0.13463732885074764,0.1759722582446197,red,^
-0.6379476599168026,0.6346624928529121,red,^
0.619464227381227,0.19672101707343725,red,^
0.0054085872852374095,1.5591188581240707,red,^
0.595586342272566,1.0959116422158988,red,^
0.5867056335244079,0.3179119966144275,red,^
-0.5939254162215895,1.5096407677126056,red,^
-0.7121402519953182,0.567204860518274,red,^
0.31606923806419207,1.2763450479779284,red,^
0.5108318416069766,0.4924618339095421,red,^
0.9810494576546649,0.5491233731493177,red,^
0.3327012694853162,0.7968385996865888,red,^
-0.008133406192244452,1.599736645777791,red,^
0.25497322698862357,1.3700875722532968,red,^
0.1241007518708459,0.5518621023869432,red,^
-0.08278853405330544,0.7943998307733522,red,^
-0.4975405659702947,1.5766335906425732,red,^
-0.10704102315933883,1.2475773864449933,red,^
0.7004414370408869,0.8343380310210924,red,^
0.2552389097221639,0.6122911154715951,red,^
-0.6141720746287442,1.316202046887964,red,^
-0.18879731566673996,0.09468633763635714,red,^
-0.9148869114492566,0.6579041436636535,red,^
0.3833679614685963,0.17090852729691108,red,^
-0.6588515892974431,1.5811498832195556,red,^
0.7970081241356433,0.4861841836920302,red,^
0.3470449121734085,1.7582445273683192,red,^
0.6359663996480853,0.6533230934966043,red,^
0.00531199636618096,0.09080425420555027,red,^
0.9702865354409385,0.3553162295712491,red,^
0.791910322578983,1.1572395387501473,red,^
0.6553518052077787,0.3452310829823355,red,^
0.5090950862938943,1.728167564088616,red,^
0.5410977284666925,1.1412200594172064,red,^
-0.37108567698586903,0.7040195875744419,red,^
-0.5616349422920675,0.31264602996730395,red,^
-0.5137783355355416,0.884998442928487,red,^
-0.5867308336653911,0.7432619560853346,red,^
-0.3294440820141926,0.9171109310017713,red,^
0.05434540083356976,0.32629774893051233,red,^
-0.7815081050017094,1.5630960852209796,red,^
0.26775314558682606,1.4266345473350857,red,^
-0.2089733724889593,1.8581271608715046,red,^
0.405611394664922,0.5740586082661732,red,^
0.2928575757181169,1.731237467027944,red,^
-0.35715701555820223,1.7766706985922573,red,^
0.2564232555273922,0.4868916869637654,red,^
0.4345777610215431,0.8485620880269431,red,^
0.024033204002608555,1.6788011278381432,red,^
-0.9292897748825917,1.9130145900844675,red,^
-0.15373002224899146,0.9076082099472556,red,^
0.7564307930642258,1.3117284514316914,red,^
-0.47003963017806094,0.8447013384080715,red,^
-0.6809141300140211,0.006205847902566397,red,^
0.3678828052947505,1.5902695607921065,red,^
-0.6489980691895898,1.7808775973328264,red,^
-0.13394472109702904,0.806622266257822,red,^
-0.522986702172805,1.611858577716144,red,^
-0.13444556590877887,0.7006463935973022,red,^
0.005717256382413494,1.2553968580170978,red,^
0.7068696706713518,0.21839079268229677,red,^
0.9991675492781917,0.5698293058490251,red,^
0.711981749221283,1.1571863466397552,red,^
-0.680475164845256,1.340690509673425,red,^
0.605744536586595,1.0026474761938902,red,^
-0.29221496788045664,0.5518820669602371,red,^
0.5904462079969561,0.8327684519746623,red,^
-0.6712108962416001,1.1855953515598623,red,^
-0.11072841219910012,0.031214426422937036,red,^
0.4292854751488304,0.6581132488019585,red,^
-0.49901512590578023,1.7040427550040669,red,^
-0.5706925568721666,1.1847512959185635,red,^
-0.1259182022649974,0.36272597774787974,red,^
0.4980096072695095,0.21778148304526068,red,^
0.17432514704329316,1.4112543471441572,red,^
0.5437370689231793,0.5586360489375075,red,^
0.40392364297086436,0.3164194156104192,red,^
-0.2469670261528305,1.9381830388322392,red,^
-0.5200535755597464,0.28550328486863896,red,^
-0.10158197593348417,1.2054071304726341,red,^
0.7441232867184664,0.25610231440886566,red,^
0.6451935130323547,0.898300542160148,red,^
-0.00011609222472119818,0.7107015401321723,red,^
0.6556527958551548,1.6503357525529703,red,^
0.3038343897316216,1.351523355000691,red,^
0.16769766512612194,0.18254740929308433,red,^
-0.6008846599373261,1.3771648987153997,red,^
-0.14525390923989545,0.31215797494102837,red,^
0.5162079007886602,0.6616922579805291,red,^
-0.2527856488557825,1.40014805379553,red,^
-0.5473014052566205,1.9284388214292347,red,^
-0.09913466699411444,1.8815032625651844,red,^
0.04304959730732594,1.8755627098773415,red,^
-0.6213897503585395,1.7746385555178394,red,^
0.04334893959124586,1.9492268850421821,red,^
0.32162324851667146,0.6795984919286804,red,^
0.487206230390713,1.1924249984013768,red,^
-0.9588389128446757,0.5367082067378235,red,^
-0.603426134983071,1.2621876838713686,red,^
0.9318339566682212,0.7777411845277633,red,^
0.7623642436931104,0.8423899575596554,red,^
-0.5640902157007339,0.7123828605333455,red,^
-0.36306951010329835,0.5893804268373559,red,^
-0.23049969595460196,1.5607309465916779,red,^
0.9702556286641331,0.5913298755774044,red,^
0.22781626363726803,0.06923949780039695,red,^
-0.6530552357975101,0.0843976816136871,red,^
-0.7690866314645535,1.257915879757297,red,^
0.01712391192276197,1.5164284311591236,red,^
0.017805123226324326,0.9585058627308329,red,^
-0.10167799636516284,0.17139326568578928,red,^
-0.29852727422982483,1.5340460192272292,red,^
0.11847374318797965,0.44813880434582254,red,^
0.22428520118935813,1.9215652985490344,red,^
-0.015274434247437796,1.0643323137233607,red,^
-0.27960316640008975,0.7030067848273038,red,^
0.9985288073332552,0.34818893160830955,red,^
0.3490033143610969,0.1982161791702739,red,^
-0.20152819771270725,0.4759953571931985,red,^
-0.2653611156432134,1.1919981632912473,red,^
0.9591535462165357,1.330494106809843,red,^
0.9264992726942012,0.3021133431241019,red,^
0.8174459355649502,0.5368086136899135,red,^
0.4506399371115266,0.4611736167401348,red,^
0.5907778451161827,1.7335038170837096,red,^
0.5652288600672846,0.0019836124915888487,red,^
-0.7611203585950701,0.5505080447818078,red,^
-0.513195808622569,0.01153852715135617,red,^
0.2375443065935463,1.632147980034236,red,^
-0.23378738187532933,0.14988208786908386,red,^
-0.032241964383138866,1.7903438144195412,red,^
0.5677979574095002,1.6646628991204948,red,^
-0.9366212986211684,1.3403378823636947,red,^
-0.7267525640773833,0.49101441875223384,red,^
0.00999356481769298,1.4819663503220315,red,^
-0.19318007160432704,1.6449184124979401,red,^
0.5978185275278411,1.36838278778233,red,^
0.24040103137232927,1.9008615531879793,red,^
0.00041744126971887674,0.3117843313760176,red,^
-0.5156565215931717,0.8938988766336218,red,^
-0.9062193194817947,1.317752118134869,red,^
-0.6470134881214336,0.6496077975776935,red,^
0.9627625806197595,0.8070038502831103,red,^
-0.41544371527887924,0.1854509335296759,red,^
0.9524327638954972,0.31051243130842887,red,^
0.7088571370088785,1.3537218434476084,red,^
-0.19670005668148516,1.3031466790511539,red,^
-0.8313429796341487,1.5105761445447023,red,^
0.40504862224287397,0.8931087807006535,red,^
0.9930197456394902,0.7338210421972984,red,^
-0.07074530043778848,1.0731379368476033,red,^
0.6806572467325536,0.825349730154159,red,^
0.07855082340597441,1.1482444832450327,red,^
0.4071648532757457,1.0575858959382325,red,^
0.4554570555832844,0.5791619927720182,red,^
0.5807308336848336,0.8915584401068837,red,^
0.9406448245087731,0.6257651077928637,red,^
0.9325526373788529,1.001516544164871,red,^
0.10620525426846128,0.3924506431722503,red,^
0.1711220246376679,1.4529629499011305,red,^
-0.5139592263414798,1.6111155217819948,red,^
0.8795752987237118,1.3135967477846333,red,^
0.5161623003773359,0.1749741799865283,red,^
0.4116850195764503,0.7890192557412168,red,^
-0.14510860788730318,0.2102018786764679,red,^
0.18332972501774747,1.0188047920024252,red,^
0.5207609679081409,1.305286245543721,red,^
0.6053162180923564,0.6820133528930092,red,^
-0.03432248271302796,1.9137898110346263,red,^
-0.9251661006801859,0.6554996039008258,red,^
0.934190304634829,1.1180724688060493,red,^
0.6358656289775284,1.4827575460278186,red,^
0.2765829369394386,1.6684292206732156,red,^
0.8148940691530713,0.8808394472872763,red,^
0.26710731654128606,1.0466654165536213,red,^
-0.8764124661205575,1.0186652190098064,red,^
-0.9833427273739954,0.6116143173634849,red,^
-0.7757023557206724,0.5253304818362052,red,^
0.7090529843791684,1.1117623648265957,red,^
-0.6754063518688556,1.9893982020993033,red,^
0.4920804844536857,0.6574964697406707,red,^
0.04449834794349172,0.8773490244130051,red,^
-0.9270732707511171,1.2186251693599655,red,^
0.5615605882167185,0.4690989322925705,red,^
0.7963911251506479,1.348600097660068,red,^
0.2686412352390033,0.06129183346442679,red,^
0.4880012002344496,0.3879670819731311,red,^
-0.6313714762292228,0.5971635321522168,red,^
-0.8049854874291487,0.13101851433553358,red,^
-0.3518641987555142,1.8767902156297163,red,^
0.6741031538356286,1.1361336161891,red,^
0.04873304083054841,0.5923000447282354,red,^
0.8653664734893043,1.8529294491323343,red,^
-0.27160320928972426,0.3803321637559569,red,^
-0.8265986806380134,1.7280640914771062,red,^
0.7061228414154106,0.7136192581367586,red,^
-0.5893508235837477,0.5023272641187793,red,^
-0.3953396132786833,1.666669341043162,red,^
-0.5905563895578834,1.6576206997729284,red,^
0.9544731458979046,0.05142848588827076,red,^
-0.6954410390238841,1.9466745146902864,red,^
-0.3252859623664599,1.2842279233783922,red,^
-0.8003175220540726,1.1304582622564476,red,^
-0.9572940452082532,0.10576845149586966,red,^
0.4964114624190257,0.6809548476081562,red,^
-0.8023509844476493,0.8237361048811618,red,^
